ID,X,Y,Z,timestamp_ms
uav_0,-336.0382533157098,212.793929879364,977.774225442549,45770.09384287815
uav_0,-330.21478923760617,228.48212196489567,979.5033951023644,47007.12340619918
uav_0,-328.2007439002556,242.8045066949892,983.3444006324984,48244.15296952021
uav_0,-330.9532892216557,255.04559421370368,989.6209770442777,49481.182532841245
uav_0,-339.42959711980404,264.4898946650982,998.6568593490296,50718.21209616227
uav_1,-337.3782573888951,282.9994741872752,979.5341849107706,0.0
uav_1,-347.5195701648686,288.581486516685,982.2604938566157,1237.0295633210312
uav_1,-357.25737318496334,286.7727199633477,984.5548733449951,2474.0591266420624
uav_1,-366.4068025821186,278.73007873282785,986.3065820881418,3711.088689963093
uav_1,-374.7829944892734,265.6104670306901,987.4048787982872,4948.118253284125
uav_1,-382.2010850393679,248.57078906249916,987.739022187664,6185.147816605156
uav_1,-388.79530339037376,227.23996460774484,986.863015824154,7422.177379926186
uav_1,-394.0900662146959,204.3341725450396,984.9698749563267,8659.206943247218
uav_1,-397.71519408124567,182.94872326729927,982.3730594196954,9896.23650656825
uav_1,-398.6186959163043,166.67906956422678,979.4532731102626,11133.26606988928
uav_1,-396.047186572018,157.50085434537354,976.1886537460008,12370.295633210311
uav_1,-388.8070757890828,156.47291780947205,971.7154540339652,13607.325196531345
uav_1,-378.0915691030269,162.51599739937183,966.8505995650293,14844.354759852373
uav_1,-365.21201945586665,174.34754608671204,962.3245394015208,16081.384323173404
uav_1,-352.125714637902,190.09033508973343,959.1669744508548,17318.413886494436
uav_1,-340.72069588052807,207.86809483160332,957.8815185535587,18555.443449815462
uav_1,-332.6732761128204,224.2584163655904,958.41208687108,19792.4730131365
uav_1,-327.6739268255858,240.1756601134765,960.9731833724372,21029.50257645753
uav_1,-326.73791843598804,254.3551601447884,965.2447201086349,22266.53213977856
uav_1,-329.2728961369478,266.98262121220887,970.5564301269012,23503.56170309959
uav_1,-334.44079387773536,277.3215212732665,975.8474015244584,24740.591266420623
uav_1,-340.71960644995227,284.1011965761481,979.717281429732,25977.620829741656
uav_1,-348.2391457575432,286.9052093066454,982.77108183878,27214.65039306269
uav_1,-356.4690890513547,284.52678292826585,984.8439936345552,28451.679956383712
uav_1,-365.2044864601567,277.2701290229728,986.3332653237112,29688.709519704746
uav_1,-374.1152576348353,265.11451789981567,987.403517754214,30925.73908302578
uav_1,-382.2010850393679,248.57078906249916,987.739022187664,32162.76864634681
uav_1,-388.79530339037376,227.23996460774484,986.863015824154,33399.798209667846
uav_1,-394.0900662146959,204.3341725450396,984.9698749563267,34636.82777298887
uav_1,-397.71519408124567,182.94872326729927,982.3730594196954,35873.857336309906
uav_1,-398.6186959163043,166.67906956422678,979.4532731102626,37110.88689963093
uav_1,-396.047186572018,157.50085434537354,976.1886537460008,38347.916462951966
uav_1,-388.8070757890828,156.47291780947205,971.7154540339652,39584.946026273
uav_1,-378.0915691030269,162.51599739937183,966.8505995650293,40821.975589594025
uav_1,-365.21201945586665,174.34754608671204,962.3245394015208,42059.005152915066
uav_1,-352.125714637902,190.09033508973343,959.1669744508548,43296.03471623609
uav_1,-340.72069588052807,207.86809483160332,957.8815185535587,44533.06427955712
uav_1,-331.75853096726195,223.9278247877834,957.7152561182636,45770.09384287815
uav_1,-326.0598915228029,239.64866742021516,959.4867249293824,47007.12340619918
uav_1,-324.5806271166961,254.38223517352543,963.5315607622344,48244.15296952021
uav_1,-328.2765873184873,267.4801404923419,970.1853993921388,49481.182532841245
uav_1,-338.1036216977225,278.2939958212919,979.7838765944142,50718.21209616227
uav_1061,872.1132963695807,396.8691533838169,1009.7842630669344,0.0
uav_1061,865.8867429784095,394.2672069565977,1009.648137823505,1237.0295633210312
uav_1061,856.8243020826384,394.1279957373499,1009.2007345823004,2474.0591266420624
uav_1061,845.9908511421077,395.7487302196122,1008.4969970331113,3711.088689963093
uav_1061,834.4512676166579,398.42662089692334,1007.5918688657276,4948.118253284125
uav_1061,823.2704289661315,401.4588782628229,1006.5402937699406,6185.147816605156
uav_1061,813.9402590180498,404.38231907605206,1004.7930197682672,7422.177379926186
uav_1061,807.1126696059343,405.732452472324,1003.6261034427008,8659.206943247218
uav_1061,803.7193925090553,404.192080238329,1003.9243707818772,9896.23650656825
uav_1061,805.2647735936009,399.4112533115819,1004.0976356363794,11133.26606988928
uav_1061,812.0633814734708,391.905035715855,1003.68375247734,12370.295633210311
uav_1061,824.3774481902763,382.06792335964633,1002.8959832931556,13607.325196531345
uav_1061,839.8571144082443,372.1021599681394,1002.1055731328004,14844.354759852373
uav_1061,856.6098963409681,363.6160062667469,1001.414156046268,16081.384323173404
uav_1061,872.5257879745398,358.4942560312403,1000.6248122479452,17318.413886494436
uav_1061,885.4762815789269,357.6492188154597,999.9802957430204,18555.443449815462
uav_1061,893.6651353316817,361.0954538470119,999.5693088024244,19792.4730131365
uav_1061,897.2961211200163,367.0878377078059,1000.8683416538572,21029.50257645753
uav_1061,895.9231699575234,374.199458935248,1003.5485447666292,22266.53213977856
uav_1061,890.4996028037099,381.5534568855682,1005.6675750459692,23503.56170309959
uav_1061,882.5735756656741,388.0626081216292,1007.3668039686124,24740.591266420623
uav_1061,873.8611173189837,392.7373182594565,1008.7608740107112,25977.620829741656
uav_1061,864.7574737718772,395.3619470182214,1009.406613892594,27214.65039306269
uav_1061,855.3568070986563,396.5483763550994,1009.3555304631262,28451.679956383712
uav_1061,845.093056911229,397.47440722751065,1008.6924028525306,29688.709519704746
uav_1061,833.9524929612653,399.2009024245599,1007.6834919119384,30925.73908302578
uav_1061,823.2704289661315,401.4588782628229,1006.5402937699406,32162.76864634681
uav_1061,813.9402590180498,404.38231907605206,1004.7930197682672,33399.798209667846
uav_1061,807.1126696059343,405.732452472324,1003.6261034427008,34636.82777298887
uav_1061,803.7193925090553,404.192080238329,1003.9243707818772,35873.857336309906
uav_1061,805.2647735936009,399.4112533115819,1004.0976356363794,37110.88689963093
uav_1061,812.0633814734708,391.905035715855,1003.68375247734,38347.916462951966
uav_1061,824.3774481902763,382.06792335964633,1002.8959832931556,39584.946026273
uav_1061,839.8571144082443,372.1021599681394,1002.1055731328004,40821.975589594025
uav_1061,856.6098963409681,363.6160062667469,1001.414156046268,42059.005152915066
uav_1061,872.5257879745398,358.4942560312403,1000.6248122479452,43296.03471623609
uav_1061,885.4762815789269,357.6492188154597,999.9802957430204,44533.06427955712
uav_1061,894.8807843277052,360.6928192074964,999.6796441582392,45770.09384287815
uav_1061,899.8447390275694,366.1048848319516,1000.17832095836,47007.12340619918
uav_1061,899.3275199553353,373.3578760478359,1001.7532175003136,48244.15296952021
uav_1061,892.2885013878202,381.9242532141607,1004.681225141032,49481.182532841245
uav_1061,877.6870576018416,391.2764766899376,1009.2392352374465,50718.21209616227
uav_1125,620.0275555489812,495.2175789872794,995.1221683590608,0.0
uav_1125,610.8810156729505,483.14611000488287,991.1621596538854,1237.0295633210312
uav_1125,599.720548034727,476.370747031364,988.425590415158,2474.0591266420624
uav_1125,587.5769325542495,473.9830084028299,986.7274795727332,3711.088689963093
uav_1125,575.4809491514566,475.07441245538735,985.8828460564658,4948.118253284125
uav_1125,564.4633777462881,478.7364775251445,985.7067087962104,6185.147816605156
uav_1125,555.9204077102661,484.1803784839343,985.4056419776442,7422.177379926186
uav_1125,550.6137199371884,490.2040038501014,986.0162440027228,8659.206943247218
uav_1125,549.4909843375231,495.12159077730064,987.9662644576376,9896.23650656825
uav_1125,554.0244070871773,498.1195281034734,989.5868088104518,11133.26606988928
uav_1125,564.3768007579563,499.2834901671641,990.444065657029,12370.295633210311
uav_1125,580.9019847186465,498.86658056403166,990.619860609863,13607.325196531345
uav_1125,600.6674425444728,497.9408131195056,990.4845115113044,14844.354759852373
uav_1125,621.257838931419,497.1078251249575,990.13934135808,16081.384323173404
uav_1125,639.7476494558649,496.9407381752645,989.5129440779448,17318.413886494436
uav_1125,653.4069114123156,497.3763266014056,988.8456849656023,18555.443449815462
uav_1125,660.3809414275889,498.3849503014224,988.287310123267,19792.4730131365
uav_1125,661.3265411223044,499.1972316735636,989.2371618714732,21029.50257645753
uav_1125,656.1361225297765,498.8008262849716,991.1988817987334,22266.53213977856
uav_1125,646.2779374310493,497.0600940757793,992.4437392917076,23503.56170309959
uav_1125,633.892713186952,493.69721611035817,992.7960019058736,24740.591266420623
uav_1125,621.5176286839933,489.3250648049663,992.4200292937512,25977.620829741656
uav_1125,609.5594262507439,484.1843976195492,991.1797683941288,27214.65039306269
uav_1125,598.300930696797,479.70378248696136,989.4988335707184,28451.679956383712
uav_1125,586.8754449322109,476.8142345733278,987.7764148085696,29688.709519704746
uav_1125,575.094999766296,476.3972699033492,986.405665575772,30925.73908302578
uav_1125,564.4633777462881,478.7364775251445,985.7067087962104,32162.76864634681
uav_1125,555.9204077102661,484.1803784839343,985.4056419776442,33399.798209667846
uav_1125,550.6137199371884,490.2040038501014,986.0162440027228,34636.82777298887
uav_1125,549.4909843375231,495.12159077730064,987.9662644576376,35873.857336309906
uav_1125,554.0244070871773,498.1195281034734,989.5868088104518,37110.88689963093
uav_1125,564.3768007579563,499.2834901671641,990.444065657029,38347.916462951966
uav_1125,580.9019847186465,498.86658056403166,990.619860609863,39584.946026273
uav_1125,600.6674425444728,497.9408131195056,990.4845115113044,40821.975589594025
uav_1125,621.257838931419,497.1078251249575,990.13934135808,42059.005152915066
uav_1125,639.7476494558649,496.9407381752645,989.5129440779448,43296.03471623609
uav_1125,653.4069114123156,497.3763266014056,988.8456849656023,44533.06427955712
uav_1125,661.9853333349921,498.6726879666575,988.3352614398294,45770.09384287815
uav_1125,664.666656388349,499.4741126124418,988.417520145626,47007.12340619918
uav_1125,660.3952759229308,499.259458697889,989.367066793739,48244.15296952021
uav_1125,648.1155872892832,497.50758438213086,991.458507094916,49481.182532841245
uav_1125,626.7719858379523,493.697347824299,994.9664467599042,50718.21209616227
uav_1126,600.4295210270973,482.840263532909,995.649901478157,0.0
uav_1126,591.4357269080967,470.795606151365,991.7371356620108,1237.0295633210312
uav_1126,580.5395012513651,463.6921541649487,989.0509377044856,2474.0591266420624
uav_1126,568.7213888744606,460.73535288899336,987.403589564358,3711.088689963093
uav_1126,556.9619345949418,461.1306476388324,986.6073732004044,4948.118253284125
uav_1126,546.241683230368,464.08348372980015,986.474570571402,6185.147816605156
uav_1126,537.8657867494007,468.9943718495924,986.22035745321,7422.177379926186
uav_1126,532.5749522748122,474.6942793198036,986.851064086122,8659.206943247218
uav_1126,531.2879217633779,479.5878288245565,988.778039065966,9896.23650656825
uav_1126,535.4585566898056,482.9725593980996,990.3695364016364,11133.26606988928
uav_1126,545.2852465291799,484.91622632961503,991.2070369009743,12370.295633210311
uav_1126,561.1657912007615,485.6935640672064,991.3796230938063,13607.325196531345
uav_1126,580.2949225987929,486.1235051650413,991.2532915633612,14844.354759852373
uav_1126,600.3445030258273,486.6236237491378,990.930525430866,16081.384323173404
uav_1126,618.4536215606154,487.5500497633767,990.3384995365697,17318.413886494436
uav_1126,631.9341231401577,488.66089985405455,989.7032863520408,18555.443449815462
uav_1126,638.9368794454037,489.8499977005263,989.1662781901184,19792.4730131365
uav_1126,640.0758962278351,490.3716496538671,990.0875465244932,21029.50257645753
uav_1126,635.208976752172,489.305604628061,991.9772025539412,22266.53213977856
uav_1126,625.7517720551382,486.68918157350384,993.1483307490838,23503.56170309959
uav_1126,613.7875896600666,482.4438142396707,993.4361763155728,24740.591266420623
uav_1126,601.7947553896793,477.3672217945093,993.015920285323,25977.620829741656
uav_1126,590.1716056929126,471.6769800440725,991.76707267845,27214.65039306269
uav_1126,579.2092045701631,466.7435807464454,990.111324239787,28451.679956383712
uav_1126,568.0839506916938,463.35129485279526,988.4376158237004,29688.709519704746
uav_1126,556.6127906990444,462.34175362006,987.1228249245388,30925.73908302578
uav_1126,546.241683230368,464.08348372980015,986.474570571402,32162.76864634681
uav_1126,537.8657867494007,468.9943718495924,986.22035745321,33399.798209667846
uav_1126,532.5749522748122,474.6942793198036,986.851064086122,34636.82777298887
uav_1126,531.2879217633779,479.5878288245565,988.778039065966,35873.857336309906
uav_1126,535.4585566898056,482.9725593980996,990.3695364016364,37110.88689963093
uav_1126,545.2852465291799,484.91622632961503,991.2070369009743,38347.916462951966
uav_1126,561.1657912007615,485.6935640672064,991.3796230938063,39584.946026273
uav_1126,580.2949225987929,486.1235051650413,991.2532915633612,40821.975589594025
uav_1126,600.3445030258273,486.6236237491378,990.930525430866,42059.005152915066
uav_1126,618.4536215606154,487.5500497633767,990.3384995365697,43296.03471623609
uav_1126,631.9341231401577,488.66089985405455,989.7032863520408,44533.06427955712
uav_1126,640.5125123203853,490.2578748526126,989.2219403534205,45770.09384287815
uav_1126,643.3505727329645,490.9372843901205,989.304266032408,47007.12340619918
uav_1126,639.3898102073153,490.124438210734,990.210737012274,48244.15296952021
uav_1126,627.5717305728597,487.2446460586095,992.2018269162882,49481.182532841245
uav_1126,606.837839659019,481.7232176779039,995.5380093677212,50718.21209616227
uav_1128,729.7971761679175,527.1813403690272,995.6463452017076,0.0
uav_1128,718.2684043479574,517.2340891116976,992.6973995089994,1237.0295633210312
uav_1128,705.9452478808214,512.840977429919,990.4971277722218,2474.0591266420624
uav_1128,693.6439882985283,512.8406351224977,988.9519550487151,3711.088689963093
uav_1128,682.1809071330966,516.07169198824,987.9683063958208,4948.118253284125
uav_1128,672.3722859165467,521.3727778259536,987.4526068708792,6185.147816605156
uav_1128,665.278299474478,527.5249016773726,986.7000075418014,7422.177379926186
uav_1128,661.6761902937226,533.1747206420775,986.8915612865104,8659.206943247218
uav_1128,662.2701851998384,536.4765309635252,988.625073785698,9896.23650656825
uav_1128,668.211724502213,536.4615029235802,990.1438590718956,11133.26606988928
uav_1128,679.5526796815298,533.4032413558556,990.9404769029228,12370.295633210311
uav_1128,696.4853776507822,527.606701988883,991.0764034592185,13607.325196531345
uav_1128,716.1924259241765,521.0880100496709,990.8879394110604,14844.354759852373
uav_1128,736.3142838190879,515.1697335131652,990.446749049554,16081.384323173404
uav_1128,754.0402621220089,511.254997941053,989.642789468485,17318.413886494436
uav_1128,766.7727520360665,509.9130754580149,988.7651281230076,18555.443449815462
uav_1128,772.8086454025572,511.2672927306531,988.0037188427088,19792.4730131365
uav_1128,773.0214891805826,514.201176152674,988.8991623145802,21029.50257645753
uav_1128,767.23359084356,517.3527782568889,991.0222534017428,22266.53213977856
uav_1128,756.7625541646787,519.9826063677258,992.4955452874932,23503.56170309959
uav_1128,743.557671079363,521.144070331387,993.222589879272,24740.591266420623
uav_1128,730.1752673653214,520.6482558910409,993.337861159274,25977.620829741656
uav_1128,717.2002742234693,518.6964718087595,992.5906330801256,27214.65039306269
uav_1128,705.2133536858594,516.6840137360391,991.295411747415,28451.679956383712
uav_1128,693.56082508258,515.964538603152,989.7596919177644,29688.709519704746
uav_1128,682.1027977885662,517.5541071109179,988.368340987226,30925.73908302578
uav_1128,672.3722859165467,521.3727778259536,987.4526068708792,32162.76864634681
uav_1128,665.278299474478,527.5249016773726,986.7000075418014,33399.798209667846
uav_1128,661.6761902937226,533.1747206420775,986.8915612865104,34636.82777298887
uav_1128,662.2701851998384,536.4765309635252,988.625073785698,35873.857336309906
uav_1128,668.211724502213,536.4615029235802,990.1438590718956,37110.88689963093
uav_1128,679.5526796815298,533.4032413558556,990.9404769029228,38347.916462951966
uav_1128,696.4853776507822,527.606701988883,991.0764034592185,39584.946026273
uav_1128,716.1924259241765,521.0880100496709,990.8879394110604,40821.975589594025
uav_1128,736.3142838190879,515.1697335131652,990.446749049554,42059.005152915066
uav_1128,754.0402621220089,511.254997941053,989.642789468485,43296.03471623609
uav_1128,766.7727520360665,509.9130754580149,988.7651281230076,44533.06427955712
uav_1128,774.334951778118,511.13026186084886,988.0518636373788,45770.09384287815
uav_1128,776.0835537093421,513.5431686425396,988.032535174416,47007.12340619918
uav_1128,771.0866016902769,516.7131783283387,989.0375847384656,48244.15296952021
uav_1128,758.4121395814614,520.2016734434993,991.3974543338738,49481.182532841245
uav_1128,737.1282112434353,523.5700365132744,995.4425859649868,50718.21209616227
uav_1198,600.4239466251548,482.8410404219257,990.9021630285652,0.0
uav_1198,591.4718946637514,470.7130728554847,986.991379618877,1237.0295633210312
uav_1198,580.6006031260807,463.5554231862127,984.306461593449,2474.0591266420624
uav_1198,568.793300222226,460.56866629015417,982.65980327719,3711.088689963093
uav_1198,557.0332141622708,460.9533770433536,981.8637989950084,4948.118253284125
uav_1198,546.3035731562994,463.9101303218563,981.7308430718132,6185.147816605156
uav_1198,537.9112064793381,468.8300687522111,981.4763709906154,7422.177379926186
uav_1198,532.602054836973,474.5464397210974,982.1065455587308,8659.206943247218
uav_1198,531.3017160083128,479.4587841357236,984.0327972281106,9896.23650656825
uav_1198,535.4605130511334,482.8582674149815,985.6237959855804,11133.26606988928
uav_1198,545.2745025410279,484.814094445568,986.4609504567642,12370.295633210311
uav_1198,561.1414278421186,485.6030989130557,986.6334175861452,13607.325196531345
uav_1198,580.2568141088884,486.0471393559185,986.5070242915348,14844.354759852373
uav_1198,600.2928302322774,486.5637050674656,986.1842097895128,16081.384323173404
uav_1198,618.388507247604,487.5080225976439,985.5921578500866,17318.413886494436
uav_1198,631.8584292953861,488.6357142134535,984.9568695067542,18555.443449815462
uav_1198,638.8548744935871,489.8382848335427,984.419793627494,19792.4730131365
uav_1198,639.997292025835,490.3737898193972,985.3409101559688,21029.50257645753
uav_1198,635.1449883329182,489.3150389182528,987.2303518712056,22266.53213977856
uav_1198,625.7063523252009,486.69561992961206,988.401223335782,23503.56170309959
uav_1198,613.7664811985128,482.4324808874368,988.6891425727812,24740.591266420623
uav_1198,601.8012056521325,477.32631456936167,988.2693709819472,25977.620829741656
uav_1198,590.2039500234999,471.5980387436772,987.0212697540824,27214.65039306269
uav_1198,579.2615508163573,466.6267571767023,985.366381548852,28451.679956383712
uav_1198,568.1479696209569,463.2038288156663,983.693373374686,29688.709519704746
uav_1198,556.68008982638,462.17442110199954,982.379011103948,30925.73908302578
uav_1198,546.3035731562994,463.9101303218563,981.7308430718132,32162.76864634681
uav_1198,537.9112064793381,468.8300687522111,981.4763709906154,33399.798209667846
uav_1198,532.602054836973,474.5464397210974,982.1065455587308,34636.82777298887
uav_1198,531.3017160083128,479.4587841357236,984.0327972281106,35873.857336309906
uav_1198,535.4605130511334,482.8582674149815,985.6237959855804,37110.88689963093
uav_1198,545.2745025410279,484.814094445568,986.4609504567642,38347.916462951966
uav_1198,561.1414278421186,485.6030989130557,986.6334175861452,39584.946026273
uav_1198,580.2568141088884,486.0471393559185,986.5070242915348,40821.975589594025
uav_1198,600.2928302322774,486.5637050674656,986.1842097895128,42059.005152915066
uav_1198,618.388507247604,487.5080225976439,985.5921578500866,43296.03471623609
uav_1198,631.8584292953861,488.6357142134535,984.9568695067542,44533.06427955712
uav_1198,640.42966797124,490.24720751155735,984.4754996954438,45770.09384287815
uav_1198,643.2679817657255,490.937329410988,984.55776063368,47007.12340619918
uav_1198,639.31721796544,490.1300341929269,985.4640961788702,48244.15296952021
uav_1198,627.5212238569821,487.2492761385569,987.4549501884223,49481.182532841245
uav_1198,606.8238467269501,481.7190095290606,990.790766519744,50718.21209616227
uav_12,-169.89128129020196,275.59726670153367,1136.100606224831,0.0
uav_12,-176.5276012215974,285.188519728925,1134.3304712964357,1237.0295633210312
uav_12,-184.10299617059812,287.80842762186103,1133.8106372931609,2474.0591266420624
uav_12,-192.34021312504055,284.5806494658984,1134.2785004721852,3711.088689963093
uav_12,-200.96199907276107,276.6288443465934,1135.4714570906865,4948.118253284125
uav_12,-209.69110100159665,265.0766713495031,1137.126903405843,6185.147816605156
uav_12,-219.08926585405524,251.02662305519695,1138.9068871140685,7422.177379926186
uav_12,-227.99159394177087,235.3849092480957,1140.6739345783524,8659.206943247218
uav_12,-235.2976085772264,219.7233765854434,1142.1156627432654,9896.23650656825
uav_12,-239.1808697260895,205.67864596251368,1142.7750234839327,11133.26606988928
uav_12,-238.8506933820681,194.88530303371624,1142.532527697604,12370.295633210311
uav_12,-233.83358652527625,188.9763551185896,1141.109304969549,13607.325196531345
uav_12,-225.0446276789342,187.72463733840303,1139.0427853927947,14844.354759852373
uav_12,-213.5545165056321,190.77668230569685,1136.7407754255046,16081.384323173404
uav_12,-200.94562115094183,197.43585869893488,1134.7305989061622,17318.413886494436
uav_12,-189.06005560836192,207.63435095306303,1133.2853040467476,18555.443449815462
uav_12,-180.04328819650766,219.99786918591224,1132.5737912821403,19792.4730131365
uav_12,-172.99869373875725,233.3502264939691,1132.6233849301789,21029.50257645753
uav_12,-168.96110924213917,246.40242558641967,1133.2480654641813,22266.53213977856
uav_12,-167.57165737364272,258.5929833207131,1134.0671803342584,23503.56170309959
uav_12,-168.7395038824195,269.41062858813507,1134.690049615514,24740.591266420623
uav_12,-172.01160638457108,277.9259848333039,1134.8301225564876,25977.620829741656
uav_12,-177.06916951369018,283.6038618443633,1134.717123900105,27214.65039306269
uav_12,-183.7135150658238,285.1776990936772,1134.648186162026,28451.679956383712
uav_12,-191.61740309930863,282.7197033551987,1134.9175337331224,29688.709519704746
uav_12,-200.5362527291317,275.93019415541823,1135.7608832244864,30925.73908302578
uav_12,-209.69110100159665,265.0766713495031,1137.126903405843,32162.76864634681
uav_12,-219.08926585405524,251.02662305519695,1138.9068871140685,33399.798209667846
uav_12,-227.99159394177087,235.3849092480957,1140.6739345783524,34636.82777298887
uav_12,-235.2976085772264,219.7233765854434,1142.1156627432654,35873.857336309906
uav_12,-239.1808697260895,205.67864596251368,1142.7750234839327,37110.88689963093
uav_12,-238.8506933820681,194.88530303371624,1142.532527697604,38347.916462951966
uav_12,-233.83358652527625,188.9763551185896,1141.109304969549,39584.946026273
uav_12,-225.0446276789342,187.72463733840303,1139.0427853927947,40821.975589594025
uav_12,-213.5545165056321,190.77668230569685,1136.7407754255046,42059.005152915066
uav_12,-200.94562115094183,197.43585869893488,1134.7305989061622,43296.03471623609
uav_12,-189.06005560836192,207.63435095306303,1133.2853040467476,44533.06427955712
uav_12,-179.6587794791013,219.9538514281088,1132.4298428258392,45770.09384287815
uav_12,-172.40766574500856,233.3000423656282,1132.179693492056,47007.12340619918
uav_12,-167.9357124784746,246.73852236053693,1132.6235225972937,48244.15296952021
uav_12,-166.87191775189075,259.3348900077513,1133.8499966934469,49481.182532841245
uav_12,-169.84527963764816,270.15474390218776,1135.9477823324107,50718.21209616227
uav_122,475.5547490191877,260.8254743714539,1072.2916014528137,0.0
uav_122,466.0914036246732,252.9102075927946,1071.7085841968722,1237.0295633210312
uav_122,457.8051500158988,248.8819420436502,1071.0291389403287,2474.0591266420624
uav_122,450.6019634136049,248.15599618427936,1070.294358200827,3711.088689963093
uav_122,444.3878190385319,250.14768847494065,1069.5453344960094,4948.118253284125
uav_122,439.068692111421,254.2723373758932,1068.8231603435197,6185.147816605156
uav_122,433.9781178963896,260.48932997195607,1067.77130172789,7422.177379926186
uav_122,429.68788596595897,267.36405213940884,1067.2441311835994,8659.206943247218
uav_122,426.3987172064121,273.4573534370505,1067.8150195946257,9896.23650656825
uav_122,424.8406387489731,278.01432693729544,1068.5221076637383,11133.26606988928
uav_122,425.743842181258,280.9162142893231,1069.050381033243,12370.295633210311
uav_122,429.6563014090178,282.64762755104164,1069.4781670826164,13607.325196531345
uav_122,436.20836162449496,283.63442989709216,1069.8822505754993,14844.354759852373
uav_122,444.7562296332288,284.2004672166404,1070.2104817203913,16081.384323173404
uav_122,454.2086092839144,284.46329531965256,1070.1922925458246,17318.413886494436
uav_122,463.3323157666463,283.9694848660148,1069.899900243804,18555.443449815462
uav_122,470.6539649215,282.8645343693296,1069.3914874020584,19792.4730131365
uav_122,476.43842158064456,280.2717074583038,1069.7054606987035,21029.50257645753
uav_122,479.48026132190193,275.9269169339318,1070.689535003435,22266.53213977856
uav_122,479.6772235238687,270.15818558006663,1071.2563640949318,23503.56170309959
uav_122,477.07181681510735,263.79350593534406,1071.5318851059578,24740.591266420623
uav_122,472.3664679306271,258.2132423503696,1071.693043439942,25977.620829741656
uav_122,466.1369900434428,253.55302297866496,1071.5327237591405,27214.65039306269
uav_122,459.1859355534629,250.6940044221387,1071.1123486654396,28451.679956383712
uav_122,452.1424134109173,249.59628033277744,1070.4398589468694,29688.709519704746
uav_122,445.2204379363833,250.74575014205232,1069.6181083096476,30925.73908302578
uav_122,439.068692111421,254.2723373758932,1068.8231603435197,32162.76864634681
uav_122,433.9781178963896,260.48932997195607,1067.77130172789,33399.798209667846
uav_122,429.68788596595897,267.36405213940884,1067.2441311835994,34636.82777298887
uav_122,426.3987172064121,273.4573534370505,1067.8150195946257,35873.857336309906
uav_122,424.8406387489731,278.01432693729544,1068.5221076637383,37110.88689963093
uav_122,425.743842181258,280.9162142893231,1069.050381033243,38347.916462951966
uav_122,429.6563014090178,282.64762755104164,1069.4781670826164,39584.946026273
